floor,area,block,row,seat,grade
1,7,125,8,1,S
1,7,125,8,2,S
1,7,125,8,3,S
1,7,125,8,4,S
1,7,125,8,5,S
1,7,125,8,6,S
1,7,125,8,7,S
1,7,125,8,8,S
1,7,125,8,9,S
1,7,125,8,10,S
1,7,125,8,11,S
1,7,125,8,12,S
1,7,125,8,13,S
1,7,125,8,14,S
1,7,125,8,15,S
1,7,125,8,16,S
1,7,125,9,1,S
1,7,125,9,2,S
1,7,125,9,3,S
1,7,125,9,4,S
1,7,125,9,5,S
1,7,125,9,6,S
1,7,125,9,7,S
1,7,125,9,8,S
1,7,125,9,9,S
1,7,125,9,10,S
1,7,125,9,11,S
1,7,125,9,12,S
1,7,125,9,13,S
1,7,125,9,14,S
1,7,125,9,15,S
1,7,125,9,16,S
1,7,125,10,1,S
1,7,125,10,2,S
1,7,125,10,3,S
1,7,125,10,4,S
1,7,125,10,5,S
1,7,125,10,6,S
1,7,125,10,7,S
1,7,125,10,8,S
1,7,125,10,9,S
1,7,125,10,10,S
1,7,125,10,11,S
1,7,125,10,12,S
1,7,125,10,13,S
1,7,125,10,14,S
1,7,125,10,15,S
1,7,125,10,16,S
1,7,125,11,1,S
1,7,125,11,2,S
1,7,125,11,3,S
1,7,125,11,4,S
1,7,125,11,5,S
1,7,125,11,6,S
1,7,125,11,7,S
1,7,125,11,8,S
1,7,125,11,9,S
1,7,125,11,10,S
1,7,125,11,11,S
1,7,125,11,12,S
1,7,125,11,13,S
1,7,125,11,14,S
1,7,125,11,15,S
1,7,125,11,16,S
1,7,125,12,1,S
1,7,125,12,2,S
1,7,125,12,3,S
1,7,125,12,4,S
1,7,125,12,5,S
1,7,125,12,6,S
1,7,125,12,7,S
1,7,125,12,8,S
1,7,125,12,9,S
1,7,125,12,10,S
1,7,125,12,11,S
1,7,125,12,12,S
1,7,125,12,13,S
1,7,125,12,14,S
1,7,125,12,15,S
1,7,125,12,16,S
1,7,125,13,1,S
1,7,125,13,2,S
1,7,125,13,3,S
1,7,125,13,4,S
1,7,125,13,5,S
1,7,125,13,6,S
1,7,125,13,7,S
1,7,125,13,8,S
1,7,125,13,9,S
1,7,125,13,10,S
1,7,125,13,11,S
1,7,125,13,12,S
1,7,125,13,13,S
1,7,125,13,14,S
1,7,125,13,15,S
1,7,125,13,16,S
1,7,125,14,1,S
1,7,125,14,2,S
1,7,125,14,3,S
1,7,125,14,4,S
1,7,125,14,5,S
1,7,125,14,6,S
1,7,125,14,7,S
1,7,125,14,8,S
1,7,125,14,9,S
1,7,125,14,10,S
1,7,125,14,11,S
1,7,125,14,12,S
1,7,125,14,13,S
1,7,125,14,14,S
1,7,125,14,15,S
1,7,125,14,16,S
1,7,125,15,1,S
1,7,125,15,2,S
1,7,125,15,3,S
1,7,125,15,4,S
1,7,125,15,5,S
1,7,125,15,6,S
1,7,125,15,7,S
1,7,125,15,8,S
1,7,125,15,9,S
1,7,125,15,10,S
1,7,125,15,11,S
1,7,125,15,12,S
1,7,125,15,13,S
1,7,125,15,14,S
1,7,125,15,15,S
1,7,125,15,16,S
1,7,125,16,1,S
1,7,125,16,2,S
1,7,125,16,3,S
1,7,125,16,4,S
1,7,125,16,5,S
1,7,125,16,6,S
1,7,125,16,7,S
1,7,125,16,8,S
1,7,125,16,9,S
1,7,125,16,10,S
1,7,125,16,11,S
1,7,125,16,12,S
1,7,125,16,13,S
1,7,125,16,14,S
1,7,125,16,15,S
1,7,125,16,16,S
1,7,125,17,1,S
1,7,125,17,2,S
1,7,125,17,3,S
1,7,125,17,4,S
1,7,125,17,5,S
1,7,125,17,6,S
1,7,125,17,7,S
1,7,125,17,8,S
1,7,125,17,9,S
1,7,125,17,10,S
1,7,125,17,11,S
1,7,125,17,12,S
1,7,125,17,13,S
1,7,125,17,14,S
1,7,125,17,15,S
1,7,125,17,16,S
1,7,125,18,1,S
1,7,125,18,2,S
1,7,125,18,3,S
1,7,125,18,4,S
1,7,125,18,5,S
1,7,125,18,6,S
1,7,125,18,7,S
1,7,125,18,8,S
1,7,125,18,9,S
1,7,125,18,10,S
1,7,125,18,11,S
1,7,125,18,12,S
1,7,125,18,13,S
1,7,125,18,14,S
1,7,125,18,15,S
1,7,125,18,16,S
1,7,125,19,1,S
1,7,125,19,2,S
1,7,125,19,3,S
1,7,125,19,4,S
1,7,125,19,5,S
1,7,125,19,6,S
1,7,125,19,7,S
1,7,125,19,8,S
1,7,125,19,9,S
1,7,125,19,10,S
1,7,125,19,11,S
1,7,125,19,12,S
1,7,125,19,13,S
1,7,125,19,14,S
1,7,125,19,15,S
1,7,125,19,16,S
1,7,125,20,1,S
1,7,125,20,2,S
1,7,125,20,3,S
1,7,125,20,4,S
1,7,125,20,5,S
1,7,125,20,6,S
1,7,125,20,7,S
1,7,125,20,8,S
1,7,125,20,9,S
1,7,125,20,10,S
1,7,125,20,11,S
1,7,125,20,12,S
1,7,125,20,13,S
1,7,125,20,14,S
1,7,125,20,15,S
1,7,125,20,16,S
1,7,125,21,1,S
1,7,125,21,2,S
1,7,125,21,3,S
1,7,125,21,4,S
1,7,125,21,5,S
1,7,125,21,6,S
1,7,125,21,7,S
1,7,125,21,8,S
1,7,125,21,9,S
1,7,125,21,10,S
1,7,125,21,11,S
1,7,125,21,12,S
1,7,125,21,13,S
1,7,125,21,14,S
1,7,125,21,15,S
1,7,125,21,16,S
1,7,125,22,1,S
1,7,125,22,2,S
1,7,125,22,3,S
1,7,125,22,4,S
1,7,125,22,5,S
1,7,125,22,6,S
1,7,125,22,7,S
1,7,125,22,11,S
1,7,125,22,12,S
1,7,125,22,13,S
1,7,125,22,14,S
1,7,125,22,15,S
1,7,125,22,16,S
1,7,126,1,1,S
1,7,126,1,2,S
1,7,126,1,3,S
1,7,126,1,4,S
1,7,126,1,5,S
1,7,126,1,6,S
1,7,126,1,7,S
1,7,126,1,8,S
1,7,126,1,9,S
1,7,126,1,10,S
1,7,126,1,11,S
1,7,126,1,12,S
1,7,126,1,13,S
1,7,126,2,1,S
1,7,126,2,2,S
1,7,126,2,3,S
1,7,126,2,4,S
1,7,126,2,5,S
1,7,126,2,6,S
1,7,126,2,7,S
1,7,126,2,8,S
1,7,126,2,9,S
1,7,126,2,10,S
1,7,126,2,11,S
1,7,126,2,12,S
1,7,126,2,13,S
1,7,126,3,1,S
1,7,126,3,2,S
1,7,126,3,3,S
1,7,126,3,4,S
1,7,126,3,5,S
1,7,126,3,6,S
1,7,126,3,7,S
1,7,126,3,8,S
1,7,126,3,9,S
1,7,126,3,10,S
1,7,126,3,11,S
1,7,126,3,12,S
1,7,126,3,13,S
1,7,126,4,1,S
1,7,126,4,2,S
1,7,126,4,3,S
1,7,126,4,4,S
1,7,126,4,5,S
1,7,126,4,6,S
1,7,126,4,7,S
1,7,126,4,8,S
1,7,126,4,9,S
1,7,126,4,10,S
1,7,126,4,11,S
1,7,126,4,12,S
1,7,126,4,13,S
1,7,126,5,1,S
1,7,126,5,2,S
1,7,126,5,3,S
1,7,126,5,4,S
1,7,126,5,5,S
1,7,126,5,6,S
1,7,126,5,7,S
1,7,126,5,8,S
1,7,126,5,9,S
1,7,126,5,10,S
1,7,126,5,11,S
1,7,126,5,12,S
1,7,126,5,13,S
1,7,126,6,1,S
1,7,126,6,2,S
1,7,126,6,3,S
1,7,126,6,4,S
1,7,126,6,5,S
1,7,126,6,6,S
1,7,126,6,7,S
1,7,126,6,8,S
1,7,126,6,9,S
1,7,126,6,10,S
1,7,126,6,11,S
1,7,126,6,12,S
1,7,126,6,13,S
1,7,126,7,1,S
1,7,126,7,2,S
1,7,126,7,3,S
1,7,126,7,4,S
1,7,126,7,5,S
1,7,126,7,6,S
1,7,126,7,7,S
1,7,126,7,8,S
1,7,126,7,9,S
1,7,126,7,10,S
1,7,126,7,11,S
1,7,126,7,12,S
1,7,126,7,13,S
1,7,126,8,1,S
1,7,126,8,2,S
1,7,126,8,3,S
1,7,126,8,4,S
1,7,126,8,5,S
1,7,126,8,6,S
1,7,126,8,7,S
1,7,126,8,8,S
1,7,126,8,9,S
1,7,126,8,10,S
1,7,126,8,11,S
1,7,126,8,12,S
1,7,126,8,13,S
1,7,126,9,1,S
1,7,126,9,2,S
1,7,126,9,3,S
1,7,126,9,4,S
1,7,126,9,5,S
1,7,126,9,6,S
1,7,126,9,7,S
1,7,126,9,8,S
1,7,126,9,9,S
1,7,126,9,10,S
1,7,126,9,11,S
1,7,126,9,12,S
1,7,126,9,13,S
1,7,126,10,1,S
1,7,126,10,2,S
1,7,126,10,3,S
1,7,126,10,4,S
1,7,126,10,5,S
1,7,126,10,6,S
1,7,126,10,7,S
1,7,126,10,8,S
1,7,126,10,9,S
1,7,126,10,10,S
1,7,126,10,11,S
1,7,126,10,12,S
1,7,126,10,13,S
1,7,126,11,1,S
1,7,126,11,2,S
1,7,126,11,3,S
1,7,126,11,4,S
1,7,126,11,5,S
1,7,126,11,6,S
1,7,126,11,7,S
1,7,126,11,8,S
1,7,126,11,9,S
1,7,126,11,10,S
1,7,126,11,11,S
1,7,126,11,12,S
1,7,126,11,13,S
1,7,126,12,1,S
1,7,126,12,2,S
1,7,126,12,3,S
1,7,126,12,4,S
1,7,126,12,5,S
1,7,126,12,6,S
1,7,126,12,7,S
1,7,126,12,8,S
1,7,126,12,9,S
1,7,126,12,10,S
1,7,126,12,11,S
1,7,126,12,12,S
1,7,126,12,13,S
1,7,126,13,1,S
1,7,126,13,2,S
1,7,126,13,3,S
1,7,126,13,4,S
1,7,126,13,5,S
1,7,126,13,6,S
1,7,126,13,7,S
1,7,126,13,8,S
1,7,126,13,9,S
1,7,126,13,10,S
1,7,126,13,11,S
1,7,126,13,12,S
1,7,126,13,13,S
1,7,126,14,1,S
1,7,126,14,2,S
1,7,126,14,3,S
1,7,126,14,4,S
1,7,126,14,5,S
1,7,126,14,6,S
1,7,126,14,7,S
1,7,126,14,8,S
1,7,126,14,9,S
1,7,126,14,10,S
1,7,126,14,11,S
1,7,126,14,12,S
1,7,126,14,13,S
1,7,126,15,1,S
1,7,126,15,2,S
1,7,126,15,3,S
1,7,126,15,4,S
1,7,126,15,5,S
1,7,126,15,6,S
1,7,126,15,7,S
1,7,126,15,8,S
1,7,126,15,9,S
1,7,126,15,10,S
1,7,126,15,11,S
1,7,126,15,12,S
1,7,126,15,13,S
1,7,126,16,1,S
1,7,126,16,2,S
1,7,126,16,3,S
1,7,126,16,4,S
1,7,126,16,5,S
1,7,126,16,6,S
1,7,126,16,7,S
1,7,126,16,8,S
1,7,126,16,9,S
1,7,126,16,10,S
1,7,126,16,11,S
1,7,126,16,12,S
1,7,126,16,13,S
1,7,126,17,1,S
1,7,126,17,2,S
1,7,126,17,3,S
1,7,126,17,4,S
1,7,126,17,5,S
1,7,126,17,6,S
1,7,126,17,7,S
1,7,126,17,8,S
1,7,126,17,9,S
1,7,126,17,10,S
1,7,126,17,11,S
1,7,126,17,12,S
1,7,126,17,13,S
1,7,126,18,1,S
1,7,126,18,2,S
1,7,126,18,3,S
1,7,126,18,4,S
1,7,126,18,5,S
1,7,126,18,6,S
1,7,126,18,7,S
1,7,126,18,8,S
1,7,126,18,9,S
1,7,126,18,10,S
1,7,126,18,11,S
1,7,126,18,12,S
1,7,126,18,13,S
1,7,126,19,1,S
1,7,126,19,2,S
1,7,126,19,3,S
1,7,126,19,4,S
1,7,126,19,5,S
1,7,126,19,6,S
1,7,126,19,7,S
1,7,126,19,8,S
1,7,126,19,9,S
1,7,126,19,10,S
1,7,126,19,11,S
1,7,126,19,12,S
1,7,126,19,13,S
1,7,126,20,1,S
1,7,126,20,2,S
1,7,126,20,3,S
1,7,126,20,4,S
1,7,126,20,5,S
1,7,126,20,6,S
1,7,126,20,7,S
1,7,126,20,8,S
1,7,126,20,9,S
1,7,126,20,10,S
1,7,126,20,11,S
1,7,126,20,12,S
1,7,126,20,13,S
1,7,126,21,1,S
1,7,126,21,2,S
1,7,126,21,3,S
1,7,126,21,4,S
1,7,126,21,5,S
1,7,126,21,6,S
1,7,126,21,7,S
1,7,126,21,8,S
1,7,126,21,9,S
1,7,126,21,10,S
1,7,126,21,11,S
1,7,126,21,12,S
1,7,126,21,13,S
1,7,126,22,1,S
1,7,126,22,2,S
1,7,126,22,3,S
1,7,126,22,4,S
1,7,126,22,5,S
1,7,126,22,6,S
1,7,126,22,7,S
1,7,126,22,11,S
1,7,126,22,12,S
1,7,126,22,13,S
1,7,127,1,1,S
1,7,127,1,2,S
1,7,127,1,3,S
1,7,127,2,1,S
1,7,127,2,2,S
1,7,127,2,3,S
1,7,127,3,1,S
1,7,127,3,2,S
1,7,127,3,3,S
1,7,127,3,4,S
1,7,127,4,1,S
1,7,127,4,2,S
1,7,127,4,3,S
1,7,127,4,4,S
1,7,127,4,5,S
1,7,127,5,1,S
1,7,127,5,2,S
1,7,127,5,3,S
1,7,127,5,4,S
1,7,127,5,5,S
1,7,127,6,1,S
1,7,127,6,2,S
1,7,127,6,3,S
1,7,127,6,4,S
1,7,127,6,5,S
1,7,127,6,6,S
1,7,127,7,1,S
1,7,127,7,2,S
1,7,127,7,3,S
1,7,127,7,4,S
1,7,127,7,5,S
1,7,127,7,6,S
1,7,127,7,7,S
1,7,127,8,1,S
1,7,127,8,2,S
1,7,127,8,3,S
1,7,127,8,4,S
1,7,127,8,5,S
1,7,127,8,6,S
1,7,127,8,7,S
1,7,127,9,1,S
1,7,127,9,2,S
1,7,127,9,3,S
1,7,127,9,4,S
1,7,127,9,5,S
1,7,127,9,6,S
1,7,127,9,7,S
1,7,127,9,8,S
1,7,127,10,1,S
1,7,127,10,2,S
1,7,127,10,3,S
1,7,127,10,4,S
1,7,127,10,5,S
1,7,127,10,6,S
1,7,127,10,7,S
1,7,127,10,8,S
1,7,127,11,1,S
1,7,127,11,2,S
1,7,127,11,3,S
1,7,127,11,4,S
1,7,127,11,5,S
1,7,127,11,6,S
1,7,127,11,7,S
1,7,127,11,8,S
1,7,127,11,9,S
1,7,127,12,1,S
1,7,127,12,2,S
1,7,127,12,3,S
1,7,127,12,4,S
1,7,127,12,5,S
1,7,127,12,6,S
1,7,127,12,7,S
1,7,127,12,8,S
1,7,127,12,9,S
1,7,127,12,10,S
1,7,127,13,1,S
1,7,127,13,2,S
1,7,127,13,3,S
1,7,127,13,4,S
1,7,127,13,5,S
1,7,127,13,6,S
1,7,127,13,7,S
1,7,127,13,8,S
1,7,127,13,9,S
1,7,127,13,10,S
1,7,127,14,1,S
1,7,127,14,2,S
1,7,127,14,3,S
1,7,127,14,4,S
1,7,127,14,5,S
1,7,127,14,6,S
1,7,127,14,7,S
1,7,127,14,8,S
1,7,127,14,9,S
1,7,127,14,10,S
1,7,127,14,11,S
1,7,127,15,1,S
1,7,127,15,2,S
1,7,127,15,3,S
1,7,127,15,4,S
1,7,127,15,5,S
1,7,127,15,6,S
1,7,127,15,7,S
1,7,127,15,8,S
1,7,127,15,9,S
1,7,127,15,10,S
1,7,127,15,11,S
1,7,127,15,12,S
1,7,127,16,1,S
1,7,127,16,2,S
1,7,127,16,3,S
1,7,127,16,4,S
1,7,127,16,5,S
1,7,127,16,6,S
1,7,127,16,7,S
1,7,127,16,8,S
1,7,127,16,9,S
1,7,127,16,10,S
1,7,127,16,11,S
1,7,127,16,12,S
1,7,127,16,13,S
1,7,127,17,1,S
1,7,127,17,2,S
1,7,127,17,3,S
1,7,127,17,4,S
1,7,127,17,5,S
1,7,127,17,6,S
1,7,127,17,7,S
1,7,127,17,8,S
1,7,127,17,9,S
1,7,127,17,10,S
1,7,127,17,11,S
1,7,127,17,12,S
1,7,127,17,13,S
1,7,127,18,1,S
1,7,127,18,2,S
1,7,127,18,3,S
1,7,127,18,4,S
1,7,127,18,5,S
1,7,127,18,6,S
1,7,127,18,7,S
1,7,127,18,8,S
1,7,127,18,9,S
1,7,127,18,10,S
1,7,127,18,11,S
1,7,127,18,12,S
1,7,127,18,13,S
1,7,127,18,14,S
1,7,127,19,1,S
1,7,127,19,2,S
1,7,127,19,3,S
1,7,127,19,4,S
1,7,127,19,5,S
1,7,127,19,6,S
1,7,127,19,7,S
1,7,127,19,8,S
1,7,127,19,9,S
1,7,127,19,10,S
1,7,127,19,11,S
1,7,127,19,12,S
1,7,127,19,13,S
1,7,127,19,14,S
1,7,127,19,15,S
1,7,127,20,1,S
1,7,127,20,2,S
1,7,127,20,3,S
1,7,127,20,4,S
1,7,127,20,5,S
1,7,127,20,6,S
1,7,127,20,7,S
1,7,127,20,8,S
1,7,127,20,9,S
1,7,127,20,10,S
1,7,127,20,11,S
1,7,127,20,12,S
1,7,127,20,13,S
1,7,127,20,14,S
1,7,127,20,15,S
1,7,127,21,1,S
1,7,127,21,2,S
1,7,127,21,3,S
1,7,127,21,4,S
1,7,127,21,5,S
1,7,127,21,6,S
1,7,127,21,7,S
1,7,127,21,8,S
1,7,127,21,9,S
1,7,127,21,10,S
1,7,127,21,11,S
1,7,127,21,12,S
1,7,127,21,13,S
1,7,127,21,14,S
1,7,127,21,15,S
1,7,127,22,1,S
1,7,127,22,2,S
1,7,127,22,3,S
1,7,127,22,4,S
1,7,127,22,5,S
1,7,127,22,6,S
1,7,127,22,7,S
1,7,127,22,8,S
1,7,127,22,9,S
1,7,127,22,10,S
1,7,127,22,13,S
1,7,127,22,14,S
1,7,127,22,15,S
1,13,128,1,1,C
1,14,128,1,1,C
1,13,128,1,5,C
1,14,128,1,6,C
1,13,128,1,9,C
1,13,128,1,13,C
1,13,128,1,17,C
1,6,128,16,3,S
1,6,128,16,4,S
1,6,128,16,5,S
1,6,128,16,6,S
1,6,128,16,7,S
1,6,128,16,8,S
1,6,128,16,9,S
1,6,128,16,10,S
1,6,128,16,11,S
1,6,128,16,12,S
1,6,128,16,13,S
1,6,128,16,14,S
1,6,128,16,15,S
1,6,128,16,16,S
1,6,128,16,17,S
1,6,128,16,18,S
1,6,128,16,19,S
1,6,128,16,20,S
1,6,128,16,21,S
1,6,128,16,22,S
1,6,128,16,23,S
1,6,128,16,24,S
1,6,128,16,25,S
1,6,128,16,26,S
1,6,128,16,27,S
1,6,128,16,28,S
1,6,128,16,29,S
1,6,128,16,30,S
1,6,128,17,3,S
1,6,128,17,4,S
1,6,128,17,5,S
1,6,128,17,6,S
1,6,128,17,7,S
1,6,128,17,8,S
1,6,128,17,9,S
1,6,128,17,10,S
1,6,128,17,11,S
1,6,128,17,12,S
1,6,128,17,13,S
1,6,128,17,14,S
1,6,128,17,15,S
1,6,128,17,16,S
1,6,128,17,17,S
1,6,128,17,18,S
1,6,128,17,19,S
1,6,128,17,20,S
1,6,128,17,21,S
1,6,128,17,22,S
1,6,128,17,23,S
1,6,128,17,24,S
1,6,128,17,25,S
1,6,128,17,26,S
1,6,128,17,27,S
1,6,128,17,28,S
1,6,128,17,29,S
1,6,128,17,30,S
1,6,128,17,31,S
1,6,128,17,32,S
1,6,128,18,2,S
1,6,128,18,3,S
1,6,128,18,4,S
1,6,128,18,5,S
1,6,128,18,6,S
1,6,128,18,7,S
1,6,128,18,8,S
1,6,128,18,9,S
1,6,128,18,10,S
1,6,128,18,11,S
1,6,128,18,12,S
1,6,128,18,13,S
1,6,128,18,14,S
1,6,128,18,15,S
1,6,128,18,16,S
1,6,128,18,17,S
1,6,128,18,18,S
1,6,128,18,19,S
1,6,128,18,20,S
1,6,128,18,21,S
1,6,128,18,22,S
1,6,128,18,23,S
1,6,128,18,24,S
1,6,128,18,25,S
1,6,128,18,26,S
1,6,128,18,27,S
1,6,128,18,28,S
1,6,128,18,29,S
1,6,128,18,30,S
1,6,128,18,31,S
1,6,128,18,32,S
1,6,128,18,33,S
1,6,128,19,1,S
1,6,128,19,2,S
1,6,128,19,3,S
1,6,128,19,4,S
1,6,128,19,5,S
1,6,128,19,6,S
1,6,128,19,7,S
1,6,128,19,8,S
1,6,128,19,9,S
1,6,128,19,10,S
1,6,128,19,11,S
1,6,128,19,12,S
1,6,128,19,13,S
1,6,128,19,14,S
1,6,128,19,15,S
1,6,128,19,16,S
1,6,128,19,17,S
1,6,128,19,18,S
1,6,128,19,19,S
1,6,128,19,20,S
1,6,128,19,21,S
1,6,128,19,22,S
1,6,128,19,23,S
1,6,128,19,24,S
1,6,128,19,25,S
1,6,128,19,26,S
1,6,128,19,27,S
1,6,128,19,28,S
1,6,128,19,29,S
1,6,128,19,30,S
1,6,128,19,31,S
1,6,128,19,32,S
1,6,128,19,33,S
1,13,129,1,1,C
1,13,129,1,5,C
1,5,129,1,13,S
1,5,129,1,14,S
1,5,129,1,15,S
1,5,129,1,16,S
1,5,129,1,17,S
1,5,129,2,13,S
1,5,129,2,14,S
1,5,129,2,15,S
1,5,129,2,16,S
1,5,129,2,17,S
1,5,129,3,12,S
1,5,129,3,13,S
1,5,129,3,14,S
1,5,129,3,15,S
1,5,129,3,16,S
1,5,129,3,17,S
1,5,129,4,11,S
1,5,129,4,12,S
1,5,129,4,13,S
1,5,129,4,14,S
1,5,129,4,15,S
1,5,129,4,16,S
1,5,129,4,17,S
1,5,129,5,10,S
1,5,129,5,11,S
1,5,129,5,12,S
1,5,129,5,13,S
1,5,129,5,14,S
1,5,129,5,15,S
1,5,129,5,16,S
1,5,129,5,17,S
1,5,129,6,10,S
1,5,129,6,11,S
1,5,129,6,12,S
1,5,129,6,13,S
1,5,129,6,14,S
1,5,129,6,15,S
1,5,129,6,16,S
1,5,129,6,17,S
1,5,129,7,9,S
1,5,129,7,10,S
1,5,129,7,11,S
1,5,129,7,12,S
1,5,129,7,13,S
1,5,129,7,14,S
1,5,129,7,15,S
1,5,129,7,16,S
1,5,129,7,17,S
1,5,129,8,8,S
1,5,129,8,9,S
1,5,129,8,10,S
1,5,129,8,11,S
1,5,129,8,12,S
1,5,129,8,13,S
1,5,129,8,14,S
1,5,129,8,15,S
1,5,129,8,16,S
1,5,129,8,17,S
1,5,129,9,8,S
1,5,129,9,9,S
1,5,129,9,10,S
1,5,129,9,11,S
1,5,129,9,12,S
1,5,129,9,13,S
1,5,129,9,14,S
1,5,129,9,15,S
1,5,129,9,16,S
1,5,129,9,17,S
1,5,129,10,8,S
1,5,129,10,9,S
1,5,129,10,10,S
1,5,129,10,11,S
1,5,129,10,12,S
1,5,129,10,13,S
1,5,129,10,14,S
1,5,129,10,15,S
1,5,129,10,16,S
1,5,129,10,17,S
1,5,129,11,6,S
1,5,129,11,7,S
1,5,129,11,8,S
1,5,129,11,9,S
1,5,129,11,10,S
1,5,129,11,11,S
1,5,129,11,12,S
1,5,129,11,13,S
1,5,129,11,14,S
1,5,129,11,15,S
1,5,129,11,16,S
1,5,129,11,17,S
1,5,129,12,6,S
1,5,129,12,7,S
1,5,129,12,8,S
1,5,129,12,9,S
1,5,129,12,10,S
1,5,129,12,11,S
1,5,129,12,12,S
1,5,129,12,13,S
1,5,129,12,14,S
1,5,129,12,15,S
1,5,129,12,16,S
1,5,129,12,17,S
1,5,129,13,5,S
1,5,129,13,6,S
1,5,129,13,7,S
1,5,129,13,8,S
1,5,129,13,9,S
1,5,129,13,10,S
1,5,129,13,11,S
1,5,129,13,12,S
1,5,129,13,13,S
1,5,129,13,14,S
1,5,129,13,15,S
1,5,129,13,16,S
1,5,129,13,17,S
1,5,129,14,4,S
1,5,129,14,5,S
1,5,129,14,6,S
1,5,129,14,7,S
1,5,129,14,8,S
1,5,129,14,9,S
1,5,129,14,10,S
1,5,129,14,11,S
1,5,129,14,12,S
1,5,129,14,13,S
1,5,129,14,14,S
1,5,129,14,15,S
1,5,129,14,16,S
1,5,129,14,17,S
1,5,129,15,4,S
1,5,129,15,5,S
1,5,129,15,6,S
1,5,129,15,7,S
1,5,129,15,8,S
1,5,129,15,9,S
1,5,129,15,10,S
1,5,129,15,11,S
1,5,129,15,12,S
1,5,129,15,13,S
1,5,129,15,14,S
1,5,129,15,15,S
1,5,129,15,16,S
1,5,129,15,17,S
1,5,129,16,3,S
1,5,129,16,4,S
1,5,129,16,5,S
1,5,129,16,6,S
1,5,129,16,7,S
1,5,129,16,8,S
1,5,129,16,9,S
1,5,129,16,10,S
1,5,129,16,11,S
1,5,129,16,12,S
1,5,129,16,13,S
1,5,129,16,14,S
1,5,129,16,15,S
1,5,129,16,16,S
1,5,129,16,17,S
1,5,129,17,2,S
1,5,129,17,3,S
1,5,129,17,4,S
1,5,129,17,5,S
1,5,129,17,6,S
1,5,129,17,7,S
1,5,129,17,8,S
1,5,129,17,9,S
1,5,129,17,10,S
1,5,129,17,11,S
1,5,129,17,12,S
1,5,129,17,13,S
1,5,129,17,14,S
1,5,129,17,15,S
1,5,129,17,16,S
1,5,129,17,17,S
1,5,129,18,1,S
1,5,129,18,2,S
1,5,129,18,3,S
1,5,129,18,4,S
1,5,129,18,5,S
1,5,129,18,6,S
1,5,129,18,7,S
1,5,129,18,8,S
1,5,129,18,9,S
1,5,129,18,10,S
1,5,129,18,11,S
1,5,129,18,12,S
1,5,129,18,13,S
1,5,129,18,14,S
1,5,129,18,15,S
1,5,129,18,16,S
1,5,129,18,17,S
1,5,129,19,1,S
1,5,129,19,2,S
1,5,129,19,3,S
1,5,129,19,4,S
1,5,129,19,5,S
1,5,129,19,6,S
1,5,129,19,7,S
1,5,129,19,8,S
1,5,129,19,12,S
1,5,129,19,13,S
1,5,129,19,14,S
1,5,129,19,15,S
1,5,129,19,16,S
1,5,129,19,17,S
1,5,130,1,1,S
1,13,130,1,1,C
1,5,130,1,2,S
1,5,130,1,3,S
1,5,130,1,4,S
1,5,130,1,5,S
1,13,130,1,5,C
1,5,130,1,6,S
1,5,130,1,7,S
1,5,130,1,8,S
1,5,130,1,9,S
1,5,130,1,10,S
1,5,130,1,11,S
1,5,130,1,12,S
1,5,130,1,13,S
1,5,130,1,14,S
1,5,130,1,15,S
1,5,130,1,16,S
1,5,130,2,1,S
1,5,130,2,2,S
1,5,130,2,3,S
1,5,130,2,4,S
1,5,130,2,5,S
1,5,130,2,6,S
1,5,130,2,7,S
1,5,130,2,8,S
1,5,130,2,9,S
1,5,130,2,10,S
1,5,130,2,11,S
1,5,130,2,12,S
1,5,130,2,13,S
1,5,130,2,14,S
1,5,130,2,15,S
1,5,130,2,16,S
1,5,130,3,1,S
1,5,130,3,2,S
1,5,130,3,3,S
1,5,130,3,4,S
1,5,130,3,5,S
1,5,130,3,6,S
1,5,130,3,7,S
1,5,130,3,8,S
1,5,130,3,9,S
1,5,130,3,10,S
1,5,130,3,11,S
1,5,130,3,12,S
1,5,130,3,13,S
1,5,130,3,14,S
1,5,130,3,15,S
1,5,130,3,16,S
1,5,130,4,1,S
1,5,130,4,2,S
1,5,130,4,3,S
1,5,130,4,4,S
1,5,130,4,5,S
1,5,130,4,6,S
1,5,130,4,7,S
1,5,130,4,8,S
1,5,130,4,9,S
1,5,130,4,10,S
1,5,130,4,11,S
1,5,130,4,12,S
1,5,130,4,13,S
1,5,130,4,14,S
1,5,130,4,15,S
1,5,130,4,16,S
1,5,130,5,1,S
1,5,130,5,2,S
1,5,130,5,3,S
1,5,130,5,4,S
1,5,130,5,5,S
1,5,130,5,6,S
1,5,130,5,7,S
1,5,130,5,8,S
1,5,130,5,9,S
1,5,130,5,10,S
1,5,130,5,11,S
1,5,130,5,12,S
1,5,130,5,13,S
1,5,130,5,14,S
1,5,130,5,15,S
1,5,130,5,16,S
1,5,130,6,1,S
1,5,130,6,2,S
1,5,130,6,3,S
1,5,130,6,4,S
1,5,130,6,5,S
1,5,130,6,6,S
1,5,130,6,7,S
1,5,130,6,8,S
1,5,130,6,9,S
1,5,130,6,10,S
1,5,130,6,11,S
1,5,130,6,12,S
1,5,130,6,13,S
1,5,130,6,14,S
1,5,130,6,15,S
1,5,130,6,16,S
1,5,130,7,1,S
1,5,130,7,2,S
1,5,130,7,3,S
1,5,130,7,4,S
